business_id,name,category,rating,price,address,latitude,longitude,reviews
Ztl1slL7VgNmjwZIPglktA,Barrelhouse 101,"['Pubs', 'American (Traditional)']",4.0,$$,"545 E Thompson Blvd Ventura, CA 93001",34.278629,-119.292458,
vtTfHaDmNUDonjdQVl_RLg,The Raven Tavern,"['Pubs', 'American (Traditional)', 'Whiskey Bars']",4.0,$$,"1651 Victoria Ave Oxnard, CA 93035",34.1842728,-119.2224058,
Y2-dKijX6M05D2DIcvcmIg,Moqueca Brazilian Cuisine,"['Brazilian', 'Seafood', 'Latin American']",4.0,$$,"3550 Harbor Blvd Ste 201 Oxnard, CA 93035",34.16883996839,-119.22852699014,
X7NYn6zRMzwmZJ6r0zHPUA,The Masala Twist  Finest Indian Cuisine,"['Indian', 'Seafood', 'Desserts']",4.5,$$,"2810 S Harbor Blvd Ste B1 Oxnard, CA 93035",34.174179,-119.2314903,
n7gozgSGsDYPd1BxbDXsjw,West of Orleans,"['Southern', 'Cajun/Creole', 'Barbeque']",5.0,$$,"3321 Kimber Dr Ste C Thousand Oaks, CA 91320",34.175943568558,-118.946098760345,
bKj5ap1eKj53AR2cavnAAg,Luv n Eat Thai Cuisine,"['Thai', 'Bubble Tea', 'Vegetarian']",4.5,$$,"217 Arneill Rd Camarillo, CA 93010",34.21863,-119.03932,
nr1OKKDX4koW0qBYfeu4dQ,The Jolly Oyster,['Seafood'],4.5,$$,"911 San Pedro St San Buenaventura State Park Ventura, CA 93001",34.2703394458134,-119.27942276001,
iV9bUGSe-NQjTFCFBZzlaA,Basil and Mint Vietnamese Cafe And Bar,"['Vietnamese', 'Cocktail Bars']",4.0,$$,"350 N Lantana St Ste 7 Camarillo, CA 93010",34.219827,-119.054835,
5bn0icBt5reULnT4W0IXBg,Anaba,"['Japanese', 'Sushi Bars']",4.0,$$,"1171 S Victoria Ave Oxnard, CA 93035",34.1894052545335,-119.222486289688,
5SOWIV-aUBqEPP5T-jy1BQ,Ventiki Tiki Lounge and Lanai,"['Tiki Bars', 'American (New)', 'Pan Asian']",4.0,$$,"701 E Main St Ventura, CA 93001",34.280833,-119.2900135,
XhtU1jy59be83-e-WxUy4w,Himalaya,"['Indian', 'Himalayan/Nepalese', 'Asian Fusion']",4.5,$$,"35 W Main St Ste A Ventura, CA 93001",34.2812573994823,-119.301639558258,
SvAQ-Q3KWJxeNvlTrbTqLA,Braxton's Kitchen,"['Breakfast & Brunch', 'Cafes']",4.5,$$,"317 Carmen Dr Camarillo, CA 93010",34.2194585,-119.051609,
oAhsuSkI1PH4_LSYKOX8Lw,Cabo Seafood Grill & Cantina,"['Mexican', 'Seafood']",4.0,$$,"1041 S Oxnard Blvd Oxnard, CA 93030",34.19095,-119.17779,
KM1Pe5Pgi17iWCISsRJ_bQ,Toppers Pizza Place,"['Pizza', 'Salad', 'Sandwiches']",4.0,$$,"2701 Peninsula Rd Oxnard, CA 93035",34.1750822,-119.2254431,
y5IK8rDjBq5hdSd_odATLg,Taqueria Cuernavaca,['Mexican'],4.5,$$,"1117 N Ventura Ave Ventura, CA 93001",34.29349,-119.29742,
HUAG1gN-47fNBQjV1KT91Q,Ragin' Pot,"['Hot Pot', 'Asian Fusion', 'Vietnamese']",4.5,$$,"301 W Channel Islands Blvd Port Hueneme, CA 93041",34.176303,-119.20647,
0eaPOvlH0ckdks-E5_FzPg,The Waffle Experience,"['Breakfast & Brunch', 'Waffles', 'Sandwiches']",4.5,$$,"765 N Wendy Dr Thousand Oaks, CA 91320",34.188493438830825,-118.94150029867887,
A-ZBQM5qFOx8-sbE45NdfQ,The 1901,"['Italian', 'Seafood']",5.0,,"740 S B St Oxnard, CA 93030",34.194256,-119.179393,
lOhUxi7Jm6LYkDtnRglwHQ,Sura,"['Korean', 'Barbeque']",4.5,$$,"1213 S Victoria Ave Seabridge Marketplace Oxnard, CA 93035",34.1890352133813,-119.222632735889,
5RAMo8KXIrDqhATggHtfqg,Larsen's Grill,"['Steakhouses', 'American (New)']",4.0,$$$,"590 Town Center Dr Oxnard, CA 93036",34.239523,-119.178095,
JQzkhctjqVkmnXw8J0je4g,Tony's Pizzaria,"['Pizza', 'Italian']",4.0,$,"186 E Thompson Blvd Ventura, CA 93001",34.278126574416,-119.29791952617,
bUfOheQ94KHXXCw27RFumQ,Rice By Mama,['Thai'],4.5,$$,"419 E Main St Ste A Ventura, CA 93001",34.281082,-119.294358,
1VosZS7wX3hy1mApZmAicQ,Adolfo Grill & Daily Bar,"['American (Traditional)', 'Steakhouses', 'Cocktail Bars']",4.0,$$,"67 Daily Dr Camarillo, CA 93010",34.22221178651448,-119.06883858453578,
a5lFtc7kEw9OedvBWIKcrA,Sheila's Place,"['American (New)', 'Wine Bars']",4.5,$$,"330 N Lantana St Ste 32 Camarillo, CA 93010",34.21891974197576,-119.05396503966507,
wKOKXjHlOqpYuisXhEzG-w,The Lebanese Oven,"['Lebanese', 'Mediterranean']",4.5,$,"152 N Ashwood Ave Ventura, CA 93003",34.2768611155303,-119.239661023021,
8biRoHSp1WCDjb9LqdVldA,Los Arcos Mexican Restaurant,['Mexican'],4.5,$$,"349 W Channel Islands Blvd Port Hueneme, CA 93041",34.1761049,-119.2066161,
3nZKeqsi1vW3ead9iYDnKg,Tamarind Thai Cuisine,['Thai'],4.5,$$,"65 E Daily Dr Camarillo, CA 93010",34.222311,-119.068919,
Ax5uf47NcY0Eylh54pGj1Q,MOD Pizza,"['Pizza', 'Fast Food']",4.5,$,"1015 Broadbeck Dr Newbury Park, CA 91320",34.1923245526473,-118.937793943317,
habqhPTjXaw4-Oim8KNgLA,Orozco's De Ventura,"['Seafood', 'Mexican', 'Steakhouses']",4.5,$$,"839 E Front St Ventura, CA 93001",34.277114759129,-119.28783,
uqLeWKGSE9zK6SRYIATZcQ,Carnitas El Rey,['Tacos'],4.5,$,"124 E 5th St Oxnard, CA 93030",34.19742,-119.17667,
MJ1SleAX3c2qPB_ygs8tMA,Casa Bella Prime Steak & Seafood,"['Seafood', 'Steakhouses']",4.0,$$$,"391 E Main St Ventura, CA 93001",34.2809549,-119.2948995,
FO597yynMuQtMj6ue0VrSg,Cafe Zack,"['Seafood', 'Italian', 'American (New)']",4.5,$$$,"1095 Thompson Blvd Ventura, CA 93001",34.2776799,-119.28419,
LamHd6vIuoikcZsNm0qqiQ,PizzaMan Dan's,"['Pizza', 'Sandwiches', 'Chicken Wings']",4.0,$$,"307 E Port Hueneme Rd Port Hueneme, CA 93041",34.1478044,-119.1968241,
H83Rs6qtK5KKKl4EUfmHSA,Lucky Thai Cuisine,['Thai'],4.5,$$,"1141 S Seaward Ave Ventura, CA 93001",34.2633819580078,-119.273910522461,
AzGjB4sjeSzo0gfAjdvEEQ,Fishermen's Catch,"['Seafood Markets', 'Seafood', 'Fish & Chips']",4.0,$$,"1185 S Victoria Ave Oxnard, CA 93035",34.189478,-119.22295,
ssp5hUa0ifBA6Xbq3p41gw,The Taj Cafe,"['Indian', 'Vegan', 'Gluten-Free']",4.5,$$,"574 E Main St Ventura, CA 93001",34.28057,-119.29198,
bt9U-dKRDuYfr-LvlGfyWg,Moons Thai Cuisine,['Thai'],5.0,$$,"1700 E Thompson Blvd Ventura, CA 93001",34.27487,-119.27545,
sHOd5cPhRFyujFJwUhpZ8g,Aloha Steakhouse,"['Steakhouses', 'Seafood', 'Bars']",4.0,$$,"364 S California St Ventura, CA 93001",34.2771595,-119.2928951,
9xi7uDOAebpq99N-DBn2Vg,Good Morning Cafe,"['Cafes', 'American (Traditional)', 'Mexican']",4.5,$$,"315 Arneill Rd Ste 101 Camarillo, CA 93010",34.21999,-119.04096,
yOdF8pMELaVpFwOtN2poSQ,Loru’s Cafe,"['Breakfast & Brunch', 'Burgers', 'Sandwiches']",4.5,$$,"630 Ventura Blvd Ste 1217 Camarillo, CA 93010",34.21627,-119.06738,
d6Houy4iuJpVbVQ1w6q0gA,Gyromania,"['Greek', 'Mediterranean']",4.5,$$,"1111 S Victoria Ave Oxnard, CA 93035",34.18985543722342,-119.22325219601812,
qcMRM4rDqWif9zTdoGGKhg,Toppers Pizza Place,['Pizza'],4.0,$$,"111 E Gonzales Rd Oxnard, CA 93036",34.21957,-119.17586,
ZFPFSN0uuSnVGe3FFSyP1w,Tacos El Diablo,['Tacos'],4.5,,"509 S C St Oxnard, CA 93030",34.197417,-119.18132,
mAzh6pyl7ZMUAPgh3WZdbA,PokeRamen,"['Korean', 'Asian Fusion', 'Poke']",4.0,$,"429 E Port Hueneme Rd Port Hueneme, CA 93041",34.1482709348142,-119.195259395925,
lR9A_eHaOy5laiAYP5z9Kg,Andria's Seafood Restaurant & Market,"['Seafood', 'Seafood Markets', 'Fish & Chips']",4.0,$$,"1449 Spinnaker Dr Ste A Ventura, CA 93001",34.240534,-119.26337161021,
pBTyxoJ9fA5NIL4-VWz8pA,Birria Mi Rancho,['Mexican'],5.0,$$,"715 S Oxnard Blvd Oxnard, CA 93030",34.19467061802078,-119.1775721577857,
LRK59bDrdpAR84yaLRO_8g,Sea Ranger,['Vegan'],4.5,$$,"2950 Johnson Dr Ste 131B Ventura, CA 93003",34.24795,-119.19488,
Xbij7_QgGM99m49YscEJow,Sesame Inn,['Chinese'],4.5,$$,"3327 Kimber Dr Ste E Newbury Park, CA 91320",34.17563,-118.94769,
_g9oGoIrnWYPF9aRxlXvog,Urbane Cafe,"['Salad', 'Sandwiches', 'American (New)']",4.5,$$,"1855 East Daily Dr Camarillo, CA 93010",34.2180806232046,-119.045234478203,
FBVEH8n-DHp7qyL08D4LZA,Tasty China,"['Dim Sum', 'Szechuan', 'Shanghainese']",4.5,$$,"9493 Telephone Rd Ste 104 Ventura, CA 93004",34.27272,-119.17065,
cm-fNgy2d5fIu9vKix-dng,Uptown Pizza,"['Pizza', 'Sandwiches']",4.5,$$,"2200 Outlet Center Dr Ste 440 Oxnard, CA 93036",34.22192306238976,-119.1478129,
3DSzPyXlILYEgCK0KO-XgA,Peirano's,"['Delis', 'Italian']",4.5,$$,"204 E Main St Ventura, CA 93001",34.2806828,-119.2975597,
Gu0AQWETkY3oiIRkW4YH-A,Dolce Vita,"['Coffee & Tea', 'Sandwiches', 'Ice Cream & Frozen Yogurt']",5.0,$,"201 E 4th St Ste 107 Oxnard, CA 93030",34.19948946985464,-119.17619967346745,
9pWql2Y93IdQ5xRhFf6Zmg,The Manhattan of Camarillo,"['Italian', 'Venues & Event Spaces', 'Music Venues']",4.0,$$$,"5800 Santa Rosa Rd Ste 140 Camarillo, CA 93012",34.22594,-118.98774,
HJHhUBT7mnRBhNK2F-z6CQ,Prime Steakhouse,"['Steakhouses', 'Wine Bars', 'Salad']",4.0,$$$,"2009 E Thompson Blvd Ventura, CA 93001",34.274666,-119.270981,
2vNMzOJl0Vnv7hlAxoDi4Q,Carnitas El Brother,['Mexican'],4.5,$,"439 W Channel Islands Blvd Port Hueneme, CA 93041",34.1764158818286,-119.209496229887,
miOcSprp2HpxI8ZBLxAW4g,Dargan's Irish Pub and Restaurant,"['Irish', 'Irish Pub', 'American (Traditional)']",4.0,$$,"593 E Main St Ventura, CA 93001",34.2809549,-119.2918076,
V3T-5yWvjju-gWAI3VPTMw,Kibo Sushi,"['Japanese', 'Sushi Bars']",4.0,$$,"2695 E Thompson Blvd Ventura, CA 93003",34.272699,-119.260406,
70fJ6nSeCCoIobtQtyciSg,Harbor Mart,"['Convenience Stores', 'Beer, Wine & Spirits', 'Sandwiches']",4.5,$,"2810 Harbor Blvd Ste B3 Oxnard, CA 93035",34.1741807675221,-119.230950093254,
LlfcwZ_uLc0mf8qrZlJzRQ,SLATE Bistro & Craft Bar,"['Cocktail Bars', 'American (New)', 'Sushi Bars']",4.0,$$$,"4850 Santa Rosa Rd Camarillo, CA 93012",34.215,-119.00636,
qNLJiZMsD1Z1awZbYFHCxQ,Ox & Ocean,"['Breakfast & Brunch', 'Cocktail Bars', 'American (New)']",4.5,,"2101 Mandalay Beach Rd Oxnard, CA 93035",34.17880986289434,-119.2358848126201,
IrJ4xvCkVYgy4F5VniJAvQ,Fluid State Beer Garden,"['Bars', 'Pizza', 'Beer Gardens']",4.0,$$,"692 E Main St Ventura, CA 93001",34.2805252075195,-119.290382385254,
Fh-_7mBNMnzQWLv2v0Xikg,Hidden Cafe,"['American (New)', 'Southern', 'Breakfast & Brunch']",4.0,$$,"795 Camarillo Springs Rd Camarillo, CA 93012",34.20313,-118.98689,
wvyqKOQxIRBG0peLYC_EYw,Blue Elephant Thai Cuisine,['Thai'],4.0,$$,"718 W Channel Island Blvd Port Hueneme, CA 93041",34.176813,-119.2186975,
XjIyOS7_e9kNjdPfzGSl2Q,La Huerta Juice Bar,"['Mexican', 'Juice Bars & Smoothies']",4.5,$,"2826 Vineyard Ave Oxnard, CA 93036",34.2374641,-119.1688905,
Zis13V2BJeapctA2-kv9Rg,Two Trees Restaurant & Taps,"['Breakfast & Brunch', 'Mexican', 'Burgers']",4.0,$$,"7822 Telegraph Rd Ventura, CA 93004",34.2812793,-119.1908326,
WqzxVZkExv2t6t6DL8ZW0w,I Love Sushi,"['Japanese', 'Sushi Bars']",4.0,$$,"5722 Telephone Rd Ste 7 Ventura, CA 93003",34.2641198,-119.213948,
rDDCrP48eoK-LwldELDDuA,Pierpont Tacos,['Mexican'],4.5,$,"1125 S Seaward Ave Ventura, CA 93001",34.263479,-119.2736342,
6PRdy_1y0097SbMA-1VSfA,Four Brix Winery & Tasting Room,"['Wine Tasting Room', 'Pizza', 'Venues & Event Spaces']",4.5,$$,"2290 Eastman Ave Ste 109 Ventura, CA 93003",34.25244,-119.22917,
PaxnwKJXW9OE2YHXn0vatA,Pan Asia Restaurant,"['Thai', 'Pan Asian']",4.5,$$,"330 N Lantana St Ste I-22 Camarillo, CA 93010",34.21936,-119.05429,
b7S4dBM_BaWjtf9y8mm1FA,Yard House,"['American (New)', 'Vegetarian', 'Bars']",3.5,$$,"501 Collection Blvd Ste 4130 Oxnard, CA 93036",34.24023,-119.17578,
NiFKnLasEfrafSdzCh9RBQ,Quincy Street,"['Barbeque', 'Steakhouses', 'Seafood']",4.0,$$,"2405 Roosevelt Blvd Oxnard, CA 93035",34.1580276489258,-119.221946716309,
_cOOjxg7Tnt2WIPZ1mi8fg,Twisted Oak Tavern & Brewery,"['Brewpubs', 'American (Traditional)', 'Chicken Wings']",4.0,$$,"2433 Ventura Blvd Camarillo, CA 93010",34.21683867,-119.03732983,
yhDCJXxkJeiO0RqWiOlVJA,Mestiza Kitchen,"['Filipino', 'Desserts']",4.5,$$,"2855 Johnson Dr Ste U Ventura, CA 93003",34.24882974577006,-119.1970607926239,
EEeu5HHVQ-Op7796SEYxXw,Establos Meat Market,"['Meat Shops', 'Mexican']",4.5,$,"2633 Ventura Blvd Camarillo, CA 93010",34.216252,-119.035078,
yM1Nfc0-CBtjdUZUoTrHSQ,Beach House Tacos,"['Cocktail Bars', 'Tacos', 'Seafood']",4.0,$,"668 Harbor Blvd Ventura, CA 93001",34.276253,-119.2906442,
osy2_5YwAWhg5vD8Ca5dSQ,Ranch Hand BBQ,"['Barbeque', 'Pizza', 'Sandwiches']",4.0,$$,"1015 Broadbeck Dr Ste A Newbury Park, CA 91320",34.1922759698899,-118.937897086144,
7rrmjpB0op7ihH4qyaVBAA,Rice By Mama 2,"['Gluten-Free', 'Thai']",4.5,$$,"583 E Main St Ventura, CA 93001",34.28102587002299,-119.29190344347009,
PeBdfFEplyEkTXOmfnEobg,Urbane Cafe,"['Sandwiches', 'Salad', 'American (New)']",4.5,$$,"4960 Telephone Rd Ventura, CA 93003",34.26296,-119.22565,
4JBGuZWCz9bS1hA9oPJvpg,Dominicks Italian Restaurant,"['Italian', 'Pizza', 'Salad']",4.0,$$,"477 N Oxnard Blvd Oxnard, CA 93030",34.207091,-119.177382,
65F74vrWDYvCXeRwrBY7BQ,Rocks & Drams,"['Cocktail Bars', 'Beer Bar', 'Sandwiches']",4.5,$$,"14 S California St Ventura, CA 93001",34.2805183,-119.29294,
cov3sSO4AilDLVlltxp8BQ,Cajun Country Cafe,"['Cajun/Creole', 'Soul Food']",4.5,$$,"665 S Ventura Rd Oxnard, CA 93030",34.19537494634541,-119.1959447,
pfPkdxL7dPrVep_3SemKAQ,Beach House Fish,"['Seafood', 'Cocktail Bars', 'Sandwiches']",4.0,$$,"668 Harbor Blvd Ventura, CA 93001",34.2756612150412,-119.290725924075,
5kmHg-Gi_ssAGUoPy2zbCA,Wood Ranch Camarillo,"['Barbeque', 'Bars', 'American (Traditional)']",4.0,$$,"1101 E Daily Dr Camarillo, CA 93010",34.2185935974121,-119.055351257324,
6rfjxXlLM5AfqvZA5m4B-w,Ventura Crab N Spice,"['Seafood', 'Cajun/Creole']",4.0,$$,"4732 Telephone Rd Ste 5B Ventura, CA 93003",34.25953,-119.23421333,
X7JQtB9D6mh17bFuaNkFHQ,El Jarocho Seafood,"['Mexican', 'Seafood']",4.5,$,"819 N Ventura Ave Ventura, CA 93001",34.2908806,-119.2980996,
tQb8jSCwoShlYCVnie2eCw,Sushi Fresh Japanese Restaurant,"['Japanese', 'Sushi Bars', 'Salad']",4.0,$$,"2115 Pickwick Dr Camarillo, CA 93010",34.2223958,-119.0419011,
h5gukAq8zdgfckWpLqnjNA,Sushi Hanada,"['Sushi Bars', 'Japanese']",4.5,$$,"457 W Channel Islands Blvd Port Hueneme, CA 93041",34.1760420799255,-119.210345819592,
szoFgFWtIc3Nkgm-0ytkfQ,Rice Thai Cuisine,"['Thai', 'Desserts', 'Soup']",4.0,$$,"387 E Main St Ventura, CA 93001",34.2809549,-119.2949313,
W-ylacjA1iL_2hVcvtOQSA,Lalo's Ristorante Italiano,"['Bars', 'Italian']",4.5,$$,"6100 Telegraph Rd Ste F Ventura, CA 93003",34.27726,-119.21208,
3gusRfn1boD5KkK6OSEzHw,Ric's Restaurant & Sports Lounge,"['Sports Bars', 'American (New)', 'Burgers']",4.0,$$,"2500 Las Posas Rd Ste A Camarillo, CA 93010",34.2365167,-119.0377418,
347NcNpqsJ0YEUtKZeHX-g,Vineyard Cafe,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)']",4.5,$$,"2340 E Vineyard Ave Oxnard, CA 93036",34.22784033,-119.17573917,
N-JLFRTSVLysyalqpxA_Rw,Bright Spark Brewing,"['Brewpubs', 'Pizza', 'Venues & Event Spaces']",5.0,$$,"4561 Market St Ventura, CA 93003",34.257791,-119.231092,
ZBJa_ucf7B9oByRphvGeGQ,AM Noodle,"['Japanese', 'Thai', 'Noodles']",4.5,$$,"4744 Telephone Rd Ste 4 Ventura, CA 93003",34.2597576094798,-119.23294777771,
4JI3BktDjGsgo24d094Maw,Banzai Marina,"['Japanese', 'Sushi Bars']",4.5,$$,"120 S California St Ventura, CA 93001",34.2792258,-119.2928858,
TJ2EBO-rd2g6jqUfXxZznA,Toppers Pizza Place,['Pizza'],4.0,$$,"425 Arneill Rd Camarillo, CA 93010",34.22168,-119.03928,
KY_46pI6n2J5G85xAxScdQ,Pho Gyu Vietnamese Noodle House,"['Vietnamese', 'Noodles']",4.0,$$,"4960 Telephone Rd Ste 102 Ventura, CA 93003",34.26303555808862,-119.22567525955597,
3kg4PDiW5sTFuDonLou3FQ,O-sabi Japanese Restaurant,"['Sushi Bars', 'Teppanyaki', 'Cocktail Bars']",4.0,$$,"5795 Walker St Ventura, CA 93003",34.25416,-119.211356,
HdG7azGxlm3jKrBQK6zciA,Santa Cruz Market,"['Grocery', 'Falafel', 'Sports Bars']",4.5,$$,"1947 E Main St Ventura, CA 93001",34.27847,-119.27087,
jwVEzktD27XoW3Hl1Bd4kQ,La Parrilla,"['Mexican', 'Soup']",4.0,$$,"100 N Ashwood Ave Ventura, CA 93003",34.2762,-119.23899,
eYdHJTI5K3s_BwhUjx5J2w,Robely Cafe and French Bakery,"['Coffee & Tea', 'French', 'Bakeries']",5.0,$,"27 S Chestnut St Ventura, CA 93001",34.28042864365518,-119.2917823,
bfC-9Wst0jmnOyz11ZDcMQ,Asiatique Eatery,"['Asian Fusion', 'Thai', 'Ramen']",4.0,$$,"546 EMain St Ventura, CA 93001",34.28061295465851,-119.292371,
xW5H2axqmqg4FvO2YjbLoA,DV’s Mexican Grill,"['Seafood', 'Mexican', 'Breakfast & Brunch']",4.5,$$,"3845 Telegraph Rd Ventura, CA 93003",34.2741,-119.24324,
3-eDtIkg4DWx_CJ7aj2VWQ,Valentino's Take-n-Bake Pizza,"['Pizza', 'Salad', 'Sandwiches']",4.5,$,"562 Las Posas Rd Camarillo, CA 93010",34.2224753824781,-119.068423823243,
PaYzL8t-m9rql-Mm7WA-rw,Pacific Cafe,"['Breakfast & Brunch', 'Cafes']",4.5,$$,"1661 Pacific Ave Ste 11 Oxnard, CA 93033",34.1832934,-119.1653193,
RTAqVtbNOBD1eYx2LhU75Q,Settebello Pizzeria Napoletana,"['Pizza', 'Italian']",4.0,$$,"2760 Seaglass Way Oxnard, CA 93036",34.23983,-119.175812,
S8GZSmKhYrmluXR5Edb-5A,Cafe 126,"['Breakfast & Brunch', 'Cafes']",4.0,$$,"11033 Citrus Dr Ventura, CA 93004",34.2920151,-119.1572189,
_mzSExbRDbI_UkNs-01HaQ,El Chilito,"['Mexican', 'Seafood']",4.0,$$,"733 S Oxnard Blvd Oxnard, CA 93030",34.1943,-119.17775,
U1UciQQHlo-u4IIZfpR2tw,The Sandwich Man,"['Sandwiches', 'Salad', 'Soup']",4.5,$,"1575 Los Angeles Ave Ventura, CA 93004",34.2812468,-119.14536,
6rSJsI-OlpSr6wzLC2xmoQ,Bagelicious Café,"['Bagels', 'Breakfast & Brunch', 'Coffee & Tea']",4.5,$,"2713 E Main St Ventura, CA 93003",34.27419333,-119.25979667,
UN2ie7FqR66rOwEVvN7Ljg,Bistro 13,"['Bars', 'Italian', 'Salad']",4.0,$$$,"4910 Verdugo Way Camarillo, CA 93012",34.214944,-119.005165157902,
800Vg2ij1qvvAhkFVWThbg,Money Pancho Mexican Restaurant - Camarillo,"['Mexican', 'Breakfast & Brunch']",4.0,$$,"3661 Las Posas Rd Ste 165 Camarillo, CA 93010",34.24125,-119.0214,
NHxzj8iU_YzNWCA7zfoo5g,The Wine Closet,"['Wine Bars', 'Cheese Shops', 'Sandwiches']",4.5,$$,"2423 Ventura Blvd Camarillo, CA 93010",34.2165679931641,-119.037330627441,
0pNYyUMXEf2vvyCnwku-7Q,Poke Land,"['Hawaiian', 'Poke']",4.0,$$,"1780 S Victoria Ave Ste D Ventura, CA 93003",34.2581679,-119.2098131,
UINiuD6AtJP9M0SngXs9kQ,Mamas hummus,"['Mediterranean', 'Vegetarian', 'Sandwiches']",4.0,$$,"779 North Wendy Dr Thousand oaks, CA 91320",34.188629,-118.941154,
QEMhiMi3zr_x0e8jx69p9A,The Blue Agave Restaurant & Tequilas,"['Mexican', 'Sports Bars']",4.0,$$,"185 E Santa Clara St Ventura, CA 93001",34.2796449,-119.2981115,
PPEZdCIvlZw9SxStwsC_EA,Mom Wong Kitchen,"['Chinese', 'Noodles', 'Bubble Tea']",4.5,$$,"45 Rincon Dr Camarillo, CA 93012",34.1629196,-119.0394052,
LBYf-WDBsLxF8eP0ca-6AQ,Peking Inn Restaurant,['Dim Sum'],4.0,$$,"330 N Lantana St Ste 31 Camarillo, CA 93010",34.2195207656251,-119.054181575775,
hYT_CjEgnOPL0-R3kyikbw,Duke's Griddle 'n Grill,"['Bars', 'American (Traditional)', 'Burgers']",4.0,$$,"1124 S Seaward Ave Ventura, CA 93001",34.2630958557129,-119.273422241211,
hGhpfDJA1e6rcgpDIHHVsQ,Blvd Brgr,"['Burgers', 'Beer, Wine & Spirits']",4.0,$$,"2145 Ventura Blvd Camarillo, CA 93010",34.217,-119.04141,
i7dA5owo38SN-aj3eafIVw,Kabuki Japanese Restaurant,"['Japanese', 'Sushi Bars', 'Asian Fusion']",3.5,$$,"500 Collection Blvd Ste 3230 Oxnard, CA 93036",34.2398319209985,-119.176049495605,
OPh9ol-cDqR2JL7SHdAWSQ,Seaward Sushi,"['Sushi Bars', 'Japanese', 'Seafood']",4.0,$$,"34 S Seaward Ave Ventura, CA 93003",34.276142,-119.265250638127,
V3KrjBwn5cnRWq_vBAd6Xg,Ventura Sandwich Company,"['Sandwiches', 'Delis']",4.5,$$,"2700 Loma Vista Rd Ventura, CA 93003",34.2748711,-119.2600056,
hioiv9vcEdCfe2soMPobbA,China Kitchen,"['Dim Sum', 'Szechuan', 'Noodles']",4.0,$$,"4020 E Main St Ste B2 Ventura, CA 93003",34.2622070776247,-119.238425241142,
OdbUEvUfg0KxmblU30DK3A,Noodle By Jinny,"['Thai', 'Noodles', 'Salad']",4.5,$$,"2850 Johnson Dr Ste E Ventura, CA 93003",34.248523,-119.195673,
MAhl_Muid0XtLrWNvtJ9ZA,Herzog Wine Cellars,"['Wineries', 'American (New)', 'Wine Bars']",4.0,$$,"3201 Camino Del Sol Oxnard, CA 93030",34.2055099,-119.13065,
AVUpxkgTfff9hBCu-aeOTg,Pacific Coast Grill and Café,"['Burgers', 'Sandwiches', 'Salad']",4.5,$$,"9493 Telephone Rd Ste 107 Ventura, CA 93004",34.2725218884842,-119.17045366019,
kpm9M6LLtGKGoB0pzr11pA,The Lookout Bar & Grill,"['American (New)', 'Bars', 'Burgers']",4.0,$$,"2800 Harbor Blvd Ste B Oxnard, CA 93035",34.174295,-119.230772,
4oIAPaWFozWNZI3Tf3CqAw,Dave's Hot Chicken,"['Chicken Shop', 'Halal']",4.0,$$,"587 W Channel Islands Blvd Port Hueneme, CA 93041",34.17625884,-119.2158164,
mGW7L7w3kTNHW7pDH7_Ysg,Sabor,"['Mexican', 'Seafood']",4.5,$,"128 E 6th St Oxnard, CA 93030",34.19605,-119.17651,
uG7aUFYD-VaxjuyFWgwJjw,Cafe Amri,"['Breakfast & Brunch', 'Coffee & Tea']",4.0,$$,"2000 Outlet Center Dr Ste 295 Oxnard, CA 93036",34.221351,-119.146855,
iSwq52SYWW4_zxzw2EaeGg,Harbor Cove Cafe,"['Seafood', 'Coffee & Tea', 'Breakfast & Brunch']",4.0,$$,"1867 Spinnaker Dr Ventura Harbor Ventura, CA 93001",34.2460534,-119.2662923,
TZiWOj0K-iwlj9HqykfqfA,Onyx Bistro,"['Wine Bars', 'American (New)', 'Middle Eastern']",4.5,,"2390 Las Posas Rd Ste H Camarillo, CA 93010",34.23531,-119.03735,
OOUtAn5DmEdVfb8cbjHB1g,Love Phò N' Mor,"['Vietnamese', 'Soup']",4.0,$$,"341 Arneill Rd Camarillo, CA 93010",34.220687,-119.040819,
leliaPjhJiJuN8RLhgADPQ,Frontside Cafe,"['Coffee & Tea', 'Breakfast & Brunch', 'Acai Bowls']",4.5,$$,"1070 E Front St Ventura, CA 93001",34.27707554839095,-119.2846747437661,
rESPqqY1oQd-JTd7uRvI2g,Francisco's Mexican Food,['Mexican'],4.0,$,"345 S C St Oxnard, CA 93030",34.1993825736506,-119.181267306459,
BNQSAOlpnHdc_mSGUz4s3Q,Greek Cuisine,"['Greek', 'Mediterranean']",4.5,$$,"315 Carmen Dr Camarillo, CA 93010",34.219417910951,-119.051427282393,
gQEiKK3snVzAlLgurfVCVw,Cajun Kitchen Cafe,"['Cajun/Creole', 'Breakfast & Brunch']",4.0,$$,"301 E Main St Ventura, CA 93001",34.2809396,-119.2960613,
aWNKI0UZfkrtq9OFzV_5QA,Tacos El Brother Mexican Grill,['Mexican'],4.5,,"1635 S Oxnard Blvd Oxnard, CA 93030",34.18354333,-119.17017,
DZC81XoBd9OQwsaG2OqqqA,Bagel Rock Coffee,"['Coffee & Tea', 'Bagels', 'Breakfast & Brunch']",4.5,$,"2781 E Main St Ventura, CA 93004",34.273017,-119.258587,
